client_id,nps_score,response_time_hrs,escalations,satisfied
125,70,38.15,204.31,0
126,67,489.86,471.49,1
127,57,352.5,267.01,1
128,75,456.16,317.04,1
129,33,42.52,377.68,0
130,56,404.78,121.78,0
131,84,486.11,375.2,1
132,20,54.56,431.24,0
133,40,302.92,150.18,0
134,25,148.13,365.42,0
135,21,440.8,456.29,1
136,93,185.79,103.65,0
137,52,230.82,164.65,0
138,93,57.85,150.2,0
139,23,415.07,52.32,0
140,74,422.41,96.62,0
141,54,191.08,205.07,0
142,24,261.03,154.82,0
143,29,339.3,368.18,1
144,83,445.55,337.86,1
145,34,465.7,25.57,0
146,40,314.49,130.97,0
147,47,364.06,169.86,0
148,37,258.62,69.27,0
149,32,331.18,216.5,0
150,38,245.29,133.55,0
151,65,389.99,394.04,1
152,27,111.0,485.83,1
153,74,224.1,162.32,0
154,34,119.69,113.24,0
155,80,381.19,255.13,1
156,64,225.5,451.99,1
157,91,454.39,93.53,1
158,70,168.6,139.98,0
159,40,293.53,206.11,0
160,43,315.61,239.9,1
161,67,202.14,243.29,0
162,92,293.87,405.19,1
163,78,41.09,93.84,0
164,26,184.46,386.96,1
165,68,320.84,172.3,0
166,42,119.25,340.01,0
167,47,260.63,315.36,1
168,36,335.65,278.22,1
169,46,467.16,416.52,1
170,75,455.58,264.17,1
171,56,251.66,103.37,0
172,71,395.1,454.18,1
173,66,150.56,460.91,1
174,51,149.66,77.58,0
175,24,15.97,480.51,0
176,72,453.47,300.36,1
177,34,132.74,123.37,0
178,60,21.87,212.44,0
179,50,118.78,270.29,0
180,28,129.13,249.65,0
181,40,472.7,211.15,1
182,54,427.45,47.81,0
183,60,138.04,158.63,0
184,87,260.91,49.61,0
185,78,360.65,280.97,1
186,21,496.95,47.81,0
187,62,315.15,179.44,0
188,34,317.31,129.49,0
189,30,260.59,87.6,0
190,53,103.64,133.81,0
191,91,387.54,285.36,1
192,20,211.62,177.81,0
193,29,363.73,101.17,0
194,84,185.17,466.22,1
195,89,370.58,350.21,1
196,61,347.08,274.82,1
197,93,291.71,480.08,1
198,20,455.84,391.47,1
199,36,491.27,71.6,1
200,67,357.82,132.55,0
201,66,356.81,134.52,0
202,33,338.23,473.46,1
203,20,66.03,156.54,0
204,34,415.99,448.52,1
205,46,189.37,397.75,1
206,94,449.23,345.06,1
207,37,25.73,89.56,0
208,89,93.89,98.04,0
209,63,391.69,33.67,0
210,36,402.49,170.98,1
211,25,202.17,405.74,1
212,38,366.96,458.05,1
213,69,100.28,468.56,1
214,69,295.02,31.4,0
215,78,348.19,425.14,1
216,60,447.1,134.63,1
217,83,126.09,22.41,0
218,53,385.19,459.97,1
219,43,221.03,312.74,0
220,48,464.64,433.68,1
221,39,20.58,312.24,0
222,62,60.89,497.26,1
223,62,77.64,414.61,0
224,79,118.59,484.29,1
225,59,493.61,251.04,1
226,35,147.89,215.04,0
227,60,450.81,303.9,1
228,88,268.26,468.51,1
229,92,56.2,164.5,0
230,45,352.4,313.99,1
231,67,313.21,23.11,0
232,58,299.14,451.55,1
233,22,195.59,93.47,0
234,35,51.33,477.07,0
235,93,158.52,32.11,0
236,64,281.41,73.33,0
237,38,168.56,333.63,0
238,44,14.3,13.51,0
239,70,47.62,131.57,0
240,77,177.18,336.4,0
241,48,319.51,152.93,0
242,91,347.88,110.6,0
243,94,233.57,498.48,1
244,81,248.24,204.1,0
245,59,480.63,412.47,1
246,28,186.29,64.28,0
247,32,377.02,296.15,1
248,35,358.45,446.54,1
249,56,269.75,413.82,1
250,90,411.58,171.5,1
251,62,41.47,328.58,0
252,93,72.34,367.76,0
253,27,121.42,86.06,0
254,40,105.19,261.92,0
255,34,164.92,191.88,0
256,76,401.66,146.96,1
257,33,124.63,432.1,0
258,72,443.86,241.49,1
259,62,22.97,278.96,0
260,43,74.79,242.59,0
261,46,60.03,91.45,0
262,74,49.14,95.4,0
263,59,219.85,315.18,0
264,94,479.73,176.66,1
265,90,56.45,379.69,0
266,89,363.45,478.13,1
267,83,461.0,384.04,1
268,61,395.46,292.3,1
269,35,399.65,366.7,1
270,91,273.9,498.17,1
271,84,325.46,40.02,0
272,63,96.19,59.64,0
273,71,210.94,268.83,0
274,49,363.26,310.24,1
275,71,38.53,11.53,0
276,54,262.6,392.35,1
277,78,492.16,85.11,1
278,84,138.96,97.47,0
279,42,112.59,201.68,0
280,32,178.64,215.13,0
281,65,293.62,304.49,1
282,50,479.44,164.28,1
283,24,198.0,298.53,0
284,30,13.8,297.86,0
285,39,227.74,494.27,1
286,39,390.39,276.3,1
287,63,276.0,171.61,0
288,53,387.42,269.12,1
289,78,441.94,475.88,1
290,22,298.99,133.03,0
291,21,335.93,328.78,1
292,22,335.81,385.7,1
293,28,288.27,150.57,0
294,47,344.63,160.62,0
295,38,463.28,98.15,1
296,92,141.22,123.14,0
297,71,267.82,304.22,1
298,43,51.54,38.92,0
299,58,432.19,441.0,1
300,55,11.72,284.59,0
301,26,60.2,191.47,0
302,67,91.12,314.01,0
303,54,303.03,39.73,0
304,60,439.05,311.84,1
305,51,208.4,442.84,1
306,71,158.44,495.92,1
307,68,408.61,278.46,1
308,73,173.25,179.02,0
309,45,41.37,471.52,0
310,20,417.7,374.43,1
311,61,84.03,388.18,0
312,81,110.55,213.88,0
313,53,104.38,29.6,0
314,91,462.82,286.09,1
315,66,240.72,280.73,0
316,31,19.31,96.4,0
317,53,92.16,264.33,0
318,34,471.35,470.2,1
319,42,378.77,235.16,1
320,53,417.68,330.62,1
321,38,441.35,170.04,1
322,49,220.24,104.96,0
323,36,438.45,469.95,1
324,88,272.87,116.77,0
325,27,61.37,124.33,0
326,31,330.71,123.84,0
327,20,323.77,309.91,1
328,80,319.74,395.96,1
329,33,434.2,148.3,1
330,23,178.65,78.76,0
331,53,150.22,468.55,1
332,71,269.32,395.82,1
333,59,385.25,173.06,1
334,77,237.68,377.23,1
335,86,287.61,72.0,0
336,39,241.54,114.99,0
337,28,179.5,262.0,0
338,24,344.14,280.56,1
339,68,391.21,268.67,1
340,31,171.77,11.96,0
341,82,175.03,50.92,0
342,71,485.75,210.17,1
343,20,111.46,199.51,0
344,55,282.92,215.57,0
345,93,30.83,167.82,0
346,22,484.02,272.89,1
347,91,211.29,82.65,0
348,88,103.38,96.82,0
349,46,470.87,360.03,1
350,75,122.63,453.75,1
351,90,156.99,128.16,0
352,79,101.18,250.78,0
353,40,430.15,28.87,0
354,60,201.82,444.78,1
355,20,61.39,462.96,0
356,34,48.05,324.48,0
357,44,182.49,401.34,1
358,32,319.61,462.13,1
359,80,428.04,26.96,0
360,62,295.16,18.54,0
361,87,47.05,426.55,0
362,68,88.4,331.13,0
363,20,176.87,482.39,1
364,53,117.98,474.26,1
365,29,479.99,42.3,0
366,27,216.09,395.12,1
367,42,432.65,423.17,1
368,69,307.38,403.28,1
369,45,115.08,67.79,0
370,38,433.18,356.18,1
371,45,190.76,113.39,0
372,84,276.41,406.57,1
373,75,448.5,142.05,1
374,89,269.95,59.47,0
375,82,457.9,400.41,1
376,50,71.07,289.44,0
377,26,182.65,426.54,1
378,35,436.06,405.92,1
379,26,208.05,185.59,0
380,61,149.58,290.14,0
381,31,185.03,196.06,0
382,73,240.35,73.89,0
383,92,365.8,311.62,1
384,35,279.88,397.08,1
385,59,168.56,358.98,0
386,23,117.47,186.74,0
387,72,26.03,89.35,0
388,26,438.39,400.1,1
389,78,403.14,377.98,1
390,47,218.89,101.98,0
391,83,416.57,112.04,1
392,34,428.79,407.61,1
393,47,124.39,115.31,0
394,63,51.11,117.22,0
395,89,42.06,241.56,0
396,70,178.99,289.4,0
397,33,60.87,315.08,0
398,37,423.14,498.58,1
399,71,349.0,216.08,1
400,61,156.67,388.13,1
401,59,317.71,76.32,0
402,75,159.58,454.83,1
403,43,189.27,158.5,0
404,22,50.88,15.31,0
405,43,356.61,438.44,1
406,54,220.48,308.98,0
407,84,27.71,452.66,0
408,62,35.42,75.34,0
409,78,345.44,63.43,0
410,59,430.94,309.82,1
411,30,10.53,388.26,0
412,38,303.17,461.03,1
413,45,107.53,487.09,1
414,47,51.54,489.21,0
415,72,274.7,181.93,0
416,64,190.45,40.91,0
417,56,173.25,486.02,1
418,79,71.96,74.95,0
419,54,166.2,15.36,0
420,64,94.49,308.03,0
421,83,491.69,185.63,1
422,83,367.31,82.49,0
423,94,330.69,202.49,1
424,82,107.01,463.83,1
425,24,203.59,35.87,0
426,94,376.71,144.12,1
427,28,467.05,291.16,1
428,56,465.19,212.77,1
429,29,449.58,470.14,1
430,89,157.89,214.07,0
431,88,165.45,488.41,1
432,83,313.7,259.72,1
433,78,349.13,358.52,1
434,80,322.31,488.44,1
435,52,334.55,389.71,1
436,85,229.37,358.43,1
437,21,371.94,154.99,0
438,53,97.0,419.13,0
439,62,201.64,110.63,0
440,66,102.78,314.63,0
441,24,24.49,205.74,0
442,89,284.33,344.56,1
443,23,17.89,289.02,0
444,25,36.37,59.02,0
445,67,140.85,413.87,1
446,55,450.46,490.83,1
447,69,212.54,288.11,0
448,51,251.04,309.52,1
449,55,251.79,411.22,1
450,49,268.14,112.9,0
451,61,78.43,225.86,0
452,21,213.35,375.37,1
453,82,340.64,149.49,0
454,34,360.7,491.29,1
455,52,117.72,423.06,0
456,38,146.42,257.69,0
457,87,171.21,407.21,1
458,84,245.63,319.6,1
459,67,207.43,161.29,0
460,27,125.28,53.6,0
461,80,266.81,373.02,1
462,93,293.6,288.58,1
463,35,112.06,218.48,0
464,77,203.12,92.5,0
465,35,476.32,477.69,1
466,41,104.48,364.23,0
467,85,251.16,199.27,0
468,38,380.42,334.26,1
469,39,251.96,180.19,0
470,52,444.32,227.51,1
471,31,225.99,457.89,1
472,21,323.53,386.32,1
473,41,495.82,191.14,1
474,40,431.28,84.45,0
475,57,192.92,370.68,1
476,55,369.57,245.12,1
477,33,342.08,299.49,1
478,58,279.79,253.52,0
479,73,220.72,449.45,1
480,52,90.6,413.31,0
481,26,492.99,363.79,1
482,34,365.34,461.17,1
483,57,253.52,440.12,1
484,73,463.33,230.42,1
485,29,111.91,307.83,0
486,46,161.17,157.23,0
487,59,432.28,90.43,0
488,49,251.58,275.38,0
489,44,66.06,338.22,0
490,70,153.97,100.53,0
491,35,150.6,97.95,0
492,69,107.59,114.43,0
493,21,132.11,238.03,0
494,45,335.78,110.35,0
495,94,226.36,80.87,0
496,35,271.42,479.63,1
497,80,411.43,101.53,0
498,37,285.37,389.65,1
499,27,117.25,70.17,0
500,52,457.86,315.09,1
501,84,467.77,452.04,1
502,86,283.96,75.4,0
503,94,344.44,188.06,1
504,90,157.02,287.83,0
505,89,482.82,283.46,1
506,80,216.59,212.0,0
507,48,302.53,242.3,0
508,60,85.77,424.95,0
509,63,393.12,23.53,0
510,72,296.4,79.66,0
511,30,434.24,104.23,0
512,52,94.01,433.54,0
513,27,363.78,97.48,0
514,44,282.58,312.04,1
515,25,423.18,312.58,1
516,34,251.79,486.27,1
517,89,424.26,149.06,1
518,26,108.28,63.82,0
519,68,314.62,158.33,0
520,22,362.37,187.68,0
521,82,215.11,114.19,0
522,64,250.18,79.24,0
523,56,103.88,498.12,1
524,87,78.06,353.99,0
525,81,436.76,257.77,1
526,72,179.38,206.67,0
527,50,282.5,461.94,1
528,70,116.37,201.19,0
529,40,261.85,351.37,1
530,36,318.1,448.89,1
531,34,104.0,207.55,0
532,52,149.07,349.6,0
533,31,284.95,73.59,0
534,46,217.92,284.1,0
535,88,224.23,201.73,0
536,71,182.1,159.26,0
537,81,320.51,428.95,1
538,27,305.59,393.07,1
539,83,135.09,344.11,0
540,51,84.15,440.67,0
541,90,278.51,256.03,1
542,91,440.4,96.51,1
543,87,372.38,111.31,0
544,51,489.14,332.21,1
545,67,423.1,221.91,1
546,66,481.17,218.48,1
547,21,310.49,484.83,1
548,43,113.96,301.35,0
549,41,453.17,271.19,1
550,40,407.28,465.82,1
551,67,451.4,208.2,1
552,47,161.6,338.88,0
553,86,10.91,299.66,0
554,35,435.26,65.71,0
555,25,362.05,230.14,1
556,81,283.41,109.4,0
557,71,356.96,253.72,1
558,45,432.59,395.13,1
559,39,224.78,86.3,0
560,94,425.02,107.37,1
561,70,326.76,320.62,1
562,64,437.7,294.46,1
563,64,95.23,307.11,0
564,47,184.43,339.01,0
565,24,312.79,440.56,1
566,92,134.06,160.68,0
567,62,281.0,347.76,1
568,92,19.35,348.92,0
569,70,193.67,357.13,1
570,59,409.63,391.78,1
571,85,303.87,430.96,1
572,71,405.81,421.56,1
573,32,481.78,469.32,1
574,61,428.1,150.95,1
575,23,255.72,269.89,0
576,28,423.36,317.17,1
577,86,225.07,387.75,1
578,36,208.46,292.53,0
579,83,183.56,158.52,0
580,83,346.17,282.31,1
581,71,233.72,52.56,0
582,65,98.22,81.7,0
583,68,378.21,342.43,1
584,50,263.3,385.2,1
585,63,382.86,255.25,1
586,44,213.87,231.16,0
587,20,90.23,497.6,1
588,57,310.57,197.53,0
589,81,173.51,239.71,0
590,75,303.77,457.06,1
591,35,271.15,420.78,1
592,84,447.54,47.92,0
593,51,173.41,11.97,0
594,56,87.54,476.12,1
595,55,201.72,477.68,1
596,68,13.16,270.07,0
597,37,203.54,307.11,0
598,45,14.08,199.7,0
599,35,466.6,489.43,1
600,28,390.29,101.52,0
601,50,213.4,403.31,1
602,68,364.72,300.3,1
603,46,466.26,69.5,0
604,26,439.31,82.9,0
605,64,280.1,58.18,0
606,27,75.76,281.35,0
607,88,488.69,286.61,1
608,37,479.16,65.35,0
609,75,307.06,86.76,0
610,55,337.1,17.39,0
611,35,187.74,456.46,1
612,83,243.79,176.42,0
613,50,209.97,408.66,1
614,22,339.28,126.77,0
615,47,435.26,148.84,1
616,48,86.85,10.91,0
617,45,486.09,414.41,1
618,36,284.46,118.13,0
619,47,206.11,277.14,0
620,65,338.57,267.15,1
621,49,291.11,247.39,0
622,72,305.03,148.94,0
623,74,312.19,65.17,0
624,59,400.37,127.85,0
625,70,440.17,64.0,0
626,72,393.48,119.39,0
627,68,250.16,421.85,1
628,49,408.1,462.85,1
629,85,221.22,497.68,1
630,44,109.65,377.75,0
631,73,232.33,107.55,0
632,94,356.74,84.63,0
633,66,155.41,123.56,0
634,74,454.53,180.41,1
635,38,295.58,95.35,0
636,40,356.01,444.2,1
637,91,170.09,380.28,1
638,79,98.2,480.63,1
639,40,209.66,332.85,0
640,27,140.77,281.69,0
641,54,73.99,202.97,0
642,52,137.63,446.03,1
643,21,395.29,282.91,1
644,28,232.14,400.7,1
645,82,203.37,200.8,0
646,66,272.96,146.89,0
647,77,199.87,22.33,0
648,86,402.05,197.32,1
649,38,303.58,234.99,0
650,26,184.19,33.75,0
651,33,423.76,99.25,0
652,48,352.6,148.23,0
653,30,131.19,420.79,0
654,30,79.72,377.17,0
655,62,387.45,224.92,1
656,92,138.0,273.31,0
657,58,404.58,452.65,1
658,78,374.65,342.45,1
659,28,98.14,301.47,0
660,94,240.1,337.85,1
661,63,132.4,272.45,0
662,88,157.63,101.84,0
663,85,39.0,284.47,0
664,30,492.94,275.09,1
665,44,280.43,292.92,1
666,41,493.51,195.47,1
667,74,364.44,213.31,1
668,66,174.14,28.07,0
669,85,409.08,67.17,0
670,80,458.77,467.8,1
671,36,161.86,18.55,0
672,82,111.85,150.2,0
673,51,365.01,113.72,0
674,83,141.63,37.78,0
675,49,74.9,295.72,0
676,79,119.23,455.35,1
677,77,270.98,182.42,0
678,25,475.73,458.42,1
679,47,497.41,27.15,0
680,27,304.68,198.33,0
681,35,59.59,68.54,0
682,29,300.72,426.72,1
683,75,459.76,236.57,1
684,38,160.09,355.62,0
685,49,473.81,114.15,1
686,30,169.4,462.17,1
687,50,104.13,464.66,1
688,41,269.79,113.06,0
689,72,129.85,310.97,0
690,26,499.61,463.85,1
691,62,154.54,56.23,0
692,64,172.14,149.78,0
693,73,65.49,153.6,0
694,70,319.47,268.28,1
695,47,64.47,309.24,0
696,83,185.52,394.67,1
697,67,284.65,79.31,0
698,37,166.68,493.8,1
699,67,323.72,153.27,0
700,57,399.42,192.97,1
701,85,258.36,119.1,0
702,62,144.41,276.33,0
703,65,32.72,199.03,0
704,26,446.63,218.63,1
705,36,217.85,459.45,1
706,20,361.63,258.17,1
707,55,297.65,152.26,0
708,78,53.91,45.18,0
709,52,143.29,22.11,0
710,60,61.88,282.74,0
711,88,353.23,10.17,0
712,37,120.6,241.88,0
713,25,321.06,418.56,1
714,54,237.41,259.64,0
715,36,14.13,45.59,0
716,87,255.08,99.02,0
717,75,73.83,174.73,0
718,83,434.71,76.56,1
719,28,208.67,497.17,1
720,75,364.09,147.42,0
721,32,161.94,389.74,0
722,68,265.21,67.9,0
723,22,122.5,400.42,0
724,28,28.46,406.08,0
725,38,124.88,338.11,0
726,20,345.85,338.3,1
727,93,129.19,483.75,1
728,66,320.12,465.82,1
729,34,140.8,16.18,0
730,41,287.18,380.1,1
731,48,189.57,293.68,0
732,50,187.04,31.49,0
733,24,242.72,418.6,1
734,68,405.06,120.75,0
735,20,182.5,448.05,1
736,51,384.37,233.52,1
737,73,453.24,103.58,1
738,86,300.02,265.36,1
739,33,148.52,304.04,0
740,72,430.93,158.07,1
741,44,22.54,74.13,0
742,58,279.03,276.93,1
743,67,241.32,478.85,1
744,94,255.26,105.26,0
745,79,349.01,173.01,1
746,29,84.07,69.16,0
747,81,265.5,374.83,1
748,37,177.58,296.14,0
749,22,33.45,56.93,0
750,89,130.04,423.35,1
751,84,441.24,424.45,1
752,88,318.49,142.73,0
753,47,287.69,149.78,0
754,90,101.58,444.32,1
755,73,457.04,326.57,1
756,22,101.34,152.14,0
757,82,489.68,139.1,1
758,31,19.95,397.89,0
759,36,116.44,83.61,0
760,94,47.73,170.61,0
761,86,247.02,252.92,0
762,66,451.01,147.47,1
763,48,404.85,499.32,1
764,59,360.73,415.63,1
765,80,229.86,253.38,0
766,66,203.9,188.73,0
767,51,99.68,256.4,0
768,37,127.74,353.6,0
769,28,388.09,93.8,0
770,40,386.5,111.7,0
771,84,182.02,265.19,0
772,77,143.3,182.25,0
773,69,116.12,274.11,0
774,65,448.04,93.13,1
775,52,47.95,267.94,0
776,47,389.97,19.9,0
777,23,251.63,393.33,1
778,33,474.82,303.05,1
779,49,492.52,103.84,1
780,62,226.54,348.57,1
781,79,40.31,58.89,0
782,26,212.39,168.87,0
783,83,47.6,70.01,0
784,52,483.08,108.69,1
785,70,267.79,160.37,0
786,92,19.47,453.5,0
787,40,492.42,172.4,1
788,74,266.85,271.22,1
789,84,363.91,264.03,1
790,67,221.4,416.24,1
791,52,270.62,340.31,1
792,65,203.55,435.58,1
793,83,422.99,407.98,1
794,55,381.01,362.25,1
795,94,61.14,135.1,0
796,86,65.7,94.38,0
797,68,57.99,405.62,0
798,45,117.39,408.15,0
799,48,363.75,64.0,0
800,58,66.76,200.22,0
801,78,211.33,427.45,1
802,26,47.96,133.22,0
803,82,39.21,145.87,0
804,68,405.39,200.99,1
805,61,322.31,312.94,1
806,49,490.76,223.66,1
807,84,130.69,379.79,1
808,50,402.42,434.2,1
809,65,475.25,66.14,1
810,48,296.85,365.5,1
811,50,272.83,226.15,0
812,35,475.57,422.49,1
813,61,72.25,72.01,0
814,23,220.57,140.34,0
815,57,228.49,308.95,1
816,86,256.44,299.44,1
817,35,399.15,222.72,1
818,52,27.32,299.0,0
819,30,66.82,452.65,0
820,87,337.41,172.2,1
821,59,372.77,56.38,0
822,77,349.91,361.53,1
823,58,108.81,69.06,0
824,29,165.47,339.79,0
825,27,304.47,384.22,1
826,38,466.45,482.73,1
827,50,298.02,80.82,0
828,39,331.15,203.2,0
829,21,342.01,77.16,0
830,42,71.2,396.65,0
831,62,191.85,496.64,1
832,80,491.28,21.49,0
833,57,204.4,420.43,1
834,62,45.08,401.05,0
835,41,450.9,184.71,1
836,39,194.43,37.79,0
837,69,32.67,11.6,0
838,55,106.32,110.23,0
839,68,390.63,182.69,1
840,57,307.17,257.16,1
841,87,51.54,89.59,0
842,35,341.57,261.51,1
843,29,338.55,379.17,1
844,34,396.69,203.07,1
845,62,72.65,296.18,0
846,21,170.28,218.91,0
847,47,98.33,294.73,0
848,92,317.75,46.02,0
849,82,65.82,256.18,0
850,55,283.77,432.86,1
851,23,137.65,433.46,0
852,60,416.99,252.6,1
853,44,285.17,386.57,1
854,94,184.29,306.57,0
855,20,234.95,14.18,0
856,83,412.63,197.4,1
857,37,399.72,386.32,1
858,65,98.0,310.0,0
859,44,16.67,237.94,0
860,86,465.85,159.12,1
861,32,211.64,374.87,1
862,66,136.37,280.89,0
863,73,164.9,323.21,0
864,83,217.74,299.14,1
865,57,315.89,71.62,0
866,36,188.13,226.43,0
867,80,283.61,276.61,1
868,61,361.38,434.64,1
869,31,484.24,430.0,1
870,25,61.57,96.79,0
871,75,34.89,39.47,0
872,33,114.49,494.86,1
873,26,173.54,309.27,0
874,90,297.97,387.89,1
875,75,126.34,230.43,0
876,50,451.43,305.33,1
877,21,287.48,425.4,1
878,55,149.27,193.31,0
879,88,305.38,189.92,0
880,64,116.68,286.86,0
881,34,294.99,489.38,1
882,82,136.85,250.88,0
883,79,307.46,138.27,0
884,24,221.24,457.03,1
885,79,409.9,385.3,1
886,60,229.62,253.49,0
887,73,89.41,216.33,0
888,29,296.23,488.09,1
889,63,181.45,395.41,1
890,44,490.23,196.49,1
891,57,407.62,212.62,1
892,64,308.22,487.11,1
893,84,297.56,128.18,0
894,28,154.7,182.45,0
895,85,17.15,20.1,0
896,75,313.63,253.09,1
897,30,32.36,424.96,0
898,32,303.7,32.74,0
899,32,436.68,367.71,1
900,35,438.76,312.77,1
901,52,176.31,115.0,0
902,35,258.09,152.44,0
903,52,408.86,39.41,0
904,37,335.5,318.43,1
905,42,439.94,443.91,1
906,66,220.76,389.22,1
907,66,386.24,85.96,0
908,87,143.54,405.65,1
909,75,62.42,432.75,0
910,94,117.73,351.51,0
911,94,253.61,66.13,0
912,34,158.39,176.8,0
913,63,231.17,452.44,1
914,91,465.76,183.1,1
915,94,342.18,17.2,0
916,82,419.14,410.9,1
917,94,480.87,58.6,1
918,78,154.94,155.0,0
919,76,151.94,105.25,0
920,68,123.69,39.01,0
921,76,320.3,351.11,1
922,88,42.53,268.2,0
923,71,206.21,336.36,1
924,45,70.94,384.16,0
925,48,306.29,491.91,1
926,91,39.15,165.62,0
927,41,404.0,366.81,1
928,25,50.45,244.05,0
929,81,375.86,258.38,1
930,29,340.2,189.05,0
931,59,313.27,92.05,0
932,70,15.32,60.4,0
933,37,88.42,57.06,0
934,73,277.39,114.87,0
935,30,350.98,80.56,0
936,31,378.5,350.03,1
937,62,382.94,497.82,1
938,88,48.84,449.24,0
939,64,40.04,420.05,0
940,88,479.96,466.38,1
941,31,15.64,75.16,0
942,75,334.16,91.62,0
943,48,19.62,317.05,0
944,44,415.94,240.08,1
945,74,85.97,268.52,0
946,49,294.25,131.54,0
947,35,446.3,412.0,1
948,74,275.65,122.45,0
949,49,207.76,481.78,1
950,26,339.42,148.65,0
951,59,319.98,339.24,1
952,79,224.06,296.11,1
953,84,60.73,44.76,0
954,90,253.1,250.09,0
955,71,79.91,466.18,1
956,76,51.54,431.12,0
957,69,251.04,343.24,1
958,67,493.22,495.31,1
959,63,486.36,158.73,1
960,59,232.42,475.1,1
961,53,353.75,54.48,0
962,74,369.26,174.62,1
963,45,306.62,358.27,1
964,42,208.62,412.18,1
965,40,338.45,436.25,1
966,92,400.78,488.33,1
967,78,109.06,140.82,0
968,49,278.65,219.07,0
969,77,36.48,273.03,0
970,53,180.43,88.84,0
971,92,267.35,435.1,1
972,40,97.9,100.0,0
973,36,271.29,398.89,1
974,83,243.51,121.38,0
975,76,458.21,84.92,1
976,50,138.13,150.11,0
977,28,442.59,474.87,1
978,44,492.06,122.65,1
979,82,129.65,151.56,0
980,65,371.98,244.48,1
981,39,32.21,470.81,0
982,23,481.13,433.48,1
983,38,134.88,65.37,0
984,73,228.45,201.17,0
985,80,63.05,65.08,0
986,53,24.21,247.75,0
987,69,225.32,364.58,1
988,24,374.67,234.71,1
989,45,475.44,204.31,1
990,20,315.55,336.62,1
991,53,291.7,49.1,0
992,67,261.24,151.78,0
993,94,218.97,492.45,1
994,94,394.53,31.07,0
995,89,354.47,400.75,1
996,67,362.1,318.4,1
